7929,16,47,35,8,21,11,3
10168,35,73,73,33,48,44,8
6455,1,14,18,0,2,15,7
7529,7,4,0,4,1,0,0
23496,1,13,4,1,11,1,7
5664,69,79,11,47,42,0,13
32743,35,4,0,35,4,0,4
4315,26,146,114,26,62,99,13
11384,23,122,109,23,122,109,7
6844,10,46,63,10,45,58,24
10378,6,15,10,5,10,7,0
24199,0,0,3,0,0,3,1
7300,4,23,22,4,23,16,8
13724,3,0,1,3,0,0,0
41200,0,0,4,0,0,4,1
7739,23,1,1,23,1,1,3
20255,41,286,302,41,286,302,12
29421,12,32,37,12,32,20,7
28416,67,19,12,67,19,12,17
8124,3,11,12,2,7,4,4
3971,9,17,16,8,15,11,7
11350,66,97,14,19,55,5,15
3218,1,19,22,1,10,16,6
6623,453,106,27,453,106,27,44
28852,39,1,0,14,0,0,0
9908,164,160,13,29,18,4,8
39801,7,10,7,4,3,0,0
19543,81,0,0,81,0,0,3
2055,49,19,24,49,19,24,3
39922,2,4,8,2,2,5,3
4363,13,16,15,6,3,11,0
31324,104,0,0,63,0,0,3
5658,1,12,22,1,11,18,5
32595,53,2,2,53,2,2,2
28342,28,41,41,24,40,29,8
6460,2,5,17,2,5,16,9
32263,4,0,0,2,0,0,1
21759,8,13,4,6,10,1,1
4801,21,45,50,19,26,42,8
5433,7,37,28,3,25,20,6
35495,64,17,7,64,17,7,7
4987,6,11,5,6,11,5,4
9657,39,82,17,32,63,5,16
20741,26,3,1,26,3,1,2
4878,3,1,3,3,1,2,1
4936,95,213,82,70,145,30,20
28087,70,29,5,5,1,0,3
9813,4,16,26,4,9,20,5
20910,29,3,6,10,1,0,3
6222,3,4,1,3,3,1,0
29630,9,1,2,9,1,2,2
18877,5,18,32,4,6,15,2
9028,10,16,41,6,4,21,8
9885,2,15,26,0,4,12,2
6063,29,1,0,27,0,0,0
9179,5,22,121,1,14,89,11
2903,18,19,14,14,5,12,4
31488,292,1,1,255,0,0,3
3244,0,5,6,0,4,4,4
26495,391,110,32,391,110,32,100
25819,32,0,1,9,0,0,0
6752,15,20,20,14,20,20,9
14200,6,0,2,6,0,2,0
15359,27,34,41,6,3,21,2
3540,128,44,7,128,44,7,18
6420,54,0,0,53,0,0,3
17856,28,2,1,28,2,1,5
11388,17,203,218,2,128,114,10
5899,1,8,1,1,8,1,0
5511,7,11,17,7,11,16,4
25849,78,0,0,61,0,0,0
4706,11,9,8,5,5,5,3
23059,189,212,245,189,165,221,5
31630,96,2,0,27,0,0,0
8324,9,75,44,6,34,22,1
23074,116,156,114,115,144,107,36
23177,426,526,442,322,326,254,21
4962,67,0,0,67,0,0,3
28547,67,5,6,67,5,6,16
26974,108,8,6,108,8,6,2
25335,31,8,2,31,8,2,2
5731,12,19,10,11,19,8,3
10039,13,65,83,3,31,60,3
35249,46,4,11,46,4,11,1
28043,48,11,2,11,0,0,2
25238,2,6,2,2,5,2,3
27187,14,2,0,2,0,0,1
14714,72,2,2,72,2,2,8
7298,4,15,19,4,14,13,4
11757,23,30,35,13,22,26,7
26178,28,7,12,6,0,0,4
6484,13,48,41,13,27,32,4
2476,1,1,3,1,1,3,2
9969,40,0,0,40,0,0,4
12935,54,11,4,34,0,0,4
2070,7,25,18,6,22,10,11
20875,163,25,4,12,0,0,2
4053,106,4,2,106,4,2,3
7412,2,5,1,2,5,1,1
39940,0,0,0,0,0,0,0
24834,6,7,3,5,4,2,3
26010,100,4,1,29,1,0,10
28473,135,1,0,135,1,0,4
7766,13,9,19,12,8,13,5
11287,40,33,2,14,10,0,1
5480,95,60,3,75,21,0,10
28455,108,7,0,7,0,0,0
9004,200,1,7,150,0,1,9
40509,11,47,32,11,40,27,2
8690,56,0,0,39,0,0,3
20882,0,3,1,0,3,1,0
3014,11,25,3,11,19,3,3
26107,101,8,0,49,2,0,4
4666,0,47,0,0,44,0,7
8711,185,259,22,156,225,17,51
29850,418,24,7,418,24,7,4
3425,9,39,50,8,31,42,11
27534,73,10,2,73,10,2,6
39165,48,2,1,48,2,1,1
3256,20,4,2,20,4,2,5
4821,0,7,10,0,5,8,2
8023,289,97,49,289,97,49,81
11665,4,8,16,2,3,5,1
5200,2,6,6,1,5,6,1
31928,135,7,0,135,7,0,6
25254,12,5,9,3,2,3,6
2623,364,115,39,51,15,13,30
39308,8,2,0,5,1,0,2
28892,10,1,5,10,1,5,0
8262,135,12,2,128,8,2,14
21819,0,0,21,0,0,7,3
8292,101,0,0,26,0,0,0
5800,4,15,25,4,15,25,4
6594,24,111,96,12,40,48,8
35269,80,28,27,80,28,27,4
15722,56,11,7,56,11,7,18
11615,41,68,15,18,25,0,8
6498,83,16,2,83,16,2,4
11375,37,215,229,20,89,88,11
19331,17,0,0,10,0,0,1
5161,0,1,5,0,0,5,0
9428,0,0,0,0,0,0,0
8662,33,25,2,32,22,2,5
9516,115,46,4,68,30,0,18
2729,8,0,1,8,0,1,1
29441,7,5,3,4,4,0,3
10935,23,56,59,12,46,40,14
3818,0,16,9,0,15,5,0
17667,1,10,6,1,10,6,6
8949,146,10,0,132,4,0,8
4745,6,1,1,6,1,1,0
23294,87,127,106,77,93,44,10
32045,60,2,0,60,2,0,1
26543,22,2,4,22,2,4,2
24743,0,3,2,0,3,2,2
15726,25,3,4,25,3,4,5
14442,91,168,144,37,60,45,5
21702,7,2,0,7,2,0,1
4218,11,45,37,9,37,37,14
31293,133,4,2,110,0,0,2
31680,258,4,0,217,1,0,7
13981,3,0,0,1,0,0,0
28248,140,8,3,140,8,3,3
17463,18,55,62,7,43,51,8
6556,1,4,12,0,4,10,2
28047,43,9,2,9,0,0,1
27301,63,6,3,63,6,3,3
10613,2,0,1,2,0,0,0
5604,74,130,89,48,71,42,9
4896,96,12,9,96,12,9,14
36440,0,2,0,0,0,0,0
24248,21,24,11,4,6,0,4
7953,0,0,25,0,0,22,7
34954,0,0,1,0,0,1,0
25729,0,0,0,0,0,0,4
31383,17,0,0,16,0,0,1
12387,24,22,58,24,22,58,5
19892,38,95,203,38,95,202,11
36030,98,14,10,98,14,10,6
11645,46,7,7,46,7,7,6
39319,20,5,0,20,5,0,4
5209,2,1,10,0,1,10,2
22540,0,0,0,0,0,0,1
5375,96,109,9,71,79,0,19
5235,7,32,49,6,16,20,8
35695,67,0,0,23,0,0,3
21561,37,44,11,37,43,11,3
39851,4,10,11,3,4,9,2
23212,105,107,92,100,80,43,7
6792,2,8,30,1,2,16,4
7703,8,34,20,8,23,19,5
11754,7,8,24,2,3,7,5
3060,0,0,3,0,0,3,0
28442,16,3,1,16,3,1,5
18096,0,2,10,0,2,8,3
11021,26,99,71,4,33,38,10
23144,288,367,288,196,267,232,48
9784,16,35,39,15,35,39,12
9327,188,7,3,131,0,0,12
8038,4,1,1,4,1,1,1
6433,10,31,8,10,26,7,4
2085,0,0,2,0,0,2,0
10674,39,40,27,29,29,10,5
5379,32,5,0,32,5,0,6
8632,13,30,27,8,19,17,0
27299,146,65,22,146,65,22,7
4029,39,201,216,35,123,130,16
6133,33,9,5,33,9,5,10
32498,101,12,2,101,12,2,29
28085,21,8,0,7,3,0,1
2539,22,145,130,20,107,118,19
9776,11,22,39,11,22,36,3
35917,14,1,0,14,1,0,0
9917,185,22,29,55,2,0,7
18016,1,4,7,1,4,7,1
4916,11,43,26,8,30,16,7
36148,82,18,1,82,18,1,16
28727,283,67,38,283,67,38,4
31233,100,6,4,100,6,4,6
12942,35,5,4,35,5,4,6
4542,486,187,57,486,187,57,64
6651,3,11,14,3,9,7,5
26173,10,6,2,6,2,1,6
36481,23,33,28,23,27,21,2
22932,26,3,3,25,3,3,12
35853,366,3,1,163,0,0,2
10060,51,58,36,43,27,13,10
6866,136,175,125,59,62,112,15
9881,7,35,31,5,27,19,6
4541,1129,236,54,1129,236,54,258
4661,167,130,12,68,29,0,11
19362,6,0,0,6,0,0,0
10252,4,5,0,4,5,0,2
26047,37,17,5,15,5,1,2
27783,51,3,0,51,3,0,1
40400,68,21,6,68,21,6,4
9673,9,52,45,9,52,45,10
22663,32,5,1,32,5,1,5
23078,113,161,121,112,147,112,15
5319,13,28,22,12,22,18,6
6376,91,83,15,76,71,3,22
3431,4,8,16,4,6,9,5
215,0,42,0,0,10,0,2
3558,48,5,5,48,5,5,5
23295,102,137,129,91,100,52,8
11428,164,254,103,98,141,43,9
36351,26,3,0,26,3,0,3
11028,0,91,0,0,64,0,3
3403,0,9,11,0,9,11,1
23473,36,17,3,20,5,0,15
11063,48,75,15,48,75,15,10
7495,47,24,2,47,24,2,6
6324,207,16,5,207,16,5,28
5626,14,8,4,11,6,2,1
11654,16,39,46,10,23,27,11
7211,27,39,31,13,19,31,19
26925,21,17,6,10,9,0,2
10141,2,8,8,2,8,8,1
7152,5,9,18,4,8,13,7
7777,7,31,31,6,25,25,8
31860,602,51,19,602,51,19,55
39075,338,0,0,235,0,0,5
2422,9,20,10,9,20,10,2
7803,0,4,5,0,4,5,4
34953,0,0,10,0,0,4,0
39121,43,5,2,43,5,2,7
8641,0,0,34,0,0,34,10
13989,14,21,5,14,21,5,2
41376,0,0,1,0,0,1,0
6886,73,52,9,52,29,0,10
2840,0,1,4,0,1,4,2
5966,14,12,6,12,8,4,7
32599,122,3,1,122,3,1,4
4606,105,85,13,48,47,0,11
9697,455,132,16,455,132,16,128
7393,4,24,18,4,22,17,11
4230,10,16,3,9,14,0,3
9967,52,58,38,36,41,32,5
434,0,32,0,0,8,0,2
3873,52,29,4,52,29,4,12
39464,48,97,60,24,24,20,8
21543,17,7,8,17,7,8,2
11347,0,13,17,0,12,9,7
31184,33,19,5,14,8,1,3
31192,26,1,0,20,1,0,6
3334,13,21,18,13,21,17,5
23149,197,270,193,153,208,166,39
2876,68,7,0,68,7,0,5
3585,83,35,3,79,19,3,12
8704,1,5,13,1,4,11,3
23204,337,612,620,224,272,231,37
36017,10,8,16,6,2,6,5
31295,68,1,1,33,0,0,2
21535,43,39,7,8,7,0,1
35595,54,6,5,54,6,5,14
7433,2,3,3,2,3,3,1
27495,216,15,4,216,15,4,24
22303,0,0,0,0,0,0,0
28093,19,13,1,13,12,0,4
5416,4,1,2,4,1,2,1
8799,7,22,20,5,18,13,6
13587,17,25,38,15,17,32,7
27459,100,16,10,100,16,10,28
4685,0,1,9,0,1,9,1
39825,208,70,24,208,70,24,90
25805,5,46,36,5,37,34,16
18535,1,3,4,0,3,4,2
10170,4,9,14,4,6,14,2
26289,34,13,0,2,1,0,2
9655,196,95,13,138,53,0,20
2977,59,58,42,32,28,38,6
31282,59,1,0,55,1,0,7
11687,18,0,0,18,0,0,2
23769,83,98,31,14,46,4,2
39203,3,2,2,2,0,2,0
12910,156,102,6,70,22,0,7
9421,2,0,0,2,0,0,1
26296,120,10,1,60,4,1,8
25432,146,176,20,104,124,7,13
4970,101,58,5,94,31,0,16
18897,5,11,10,5,11,7,0
31289,42,3,0,31,0,0,4
23172,253,376,306,199,239,188,12
24826,4,8,4,4,5,4,5
12951,81,6,1,5,0,0,2
2197,19,34,4,16,29,3,8
3072,53,10,5,53,10,5,12
17593,2,0,14,2,0,13,1
23213,150,157,134,143,114,61,9
9911,334,92,21,334,92,21,35
31691,21,1,0,8,1,0,3
23308,182,15,3,14,0,0,6
4690,2,7,11,2,6,6,4
2492,5,18,30,5,18,30,1
11437,6,5,17,1,5,8,3
8197,151,466,217,66,249,135,18
4070,156,3,3,156,1,0,5
6388,4,20,19,4,19,15,2
7936,6,21,20,6,21,13,4
22937,3,1,1,1,0,0,0
3258,25,11,8,25,11,8,3
7991,8,9,10,8,9,7,1
22242,27,164,136,18,96,103,15
6854,2,12,27,2,11,27,9
4932,28,57,10,24,41,4,6
4631,10,30,14,9,30,7,8
10265,11,21,32,11,19,28,10
15859,0,2,3,0,2,3,1
4840,18,69,44,4,8,19,8
6459,0,10,3,0,10,3,0
2630,4,4,19,4,3,19,6
446,20,9,0,10,1,0,1
2918,53,2,0,48,0,0,5
10891,13,35,19,9,20,11,3
10155,0,25,0,0,24,0,5
84,77,0,0,53,0,0,0
3849,26,0,0,25,0,0,2
36465,1,1,0,1,0,0,0
8314,16,58,20,13,49,15,4
3970,10,43,18,10,33,12,4
11555,7,54,32,7,54,32,10
9267,6,2,2,6,2,2,6
8629,0,8,11,0,8,11,6
20374,18,0,3,14,0,0,1
36356,1,0,4,1,0,4,1
8782,0,46,0,0,38,0,3
24867,0,0,1,0,0,0,0
23315,28,54,29,10,20,18,9
19081,5,7,13,3,6,10,6
39070,4,1,0,3,1,0,2
23016,255,446,371,223,297,221,23
10022,55,0,0,28,0,0,2
3828,0,8,7,0,8,6,4
13887,70,7,1,70,7,1,13
41377,1,1,2,1,0,2,0
9934,43,4,2,43,4,2,7
28382,0,0,12,0,0,12,8
7285,97,140,20,73,100,3,18
19627,33,2,0,33,2,0,2
35633,43,6,3,43,6,3,4
11760,5,10,60,4,10,58,17
2793,34,21,10,33,19,8,8
4525,140,32,6,122,28,0,11
11386,23,137,115,17,83,68,13
35485,1,0,0,1,0,0,0
9923,111,41,1,111,41,1,16
28422,16,4,0,11,4,0,1
10838,107,76,13,107,76,13,28
27059,300,26,1,300,26,1,20
9175,274,337,348,38,66,133,9
28891,228,11,1,113,0,0,3
35455,143,33,5,143,33,5,2
20759,30,3,3,25,0,3,7
24664,36,4,0,21,3,0,5
5207,9,55,43,9,55,43,8
41087,7,0,0,6,0,0,4
35331,144,11,12,144,11,12,4
3030,5,10,13,5,10,11,5
4341,103,89,4,43,51,1,15
20005,3,49,66,3,43,54,11
11146,5,20,34,1,13,22,4
2037,211,35,9,211,35,9,25
36521,0,0,0,0,0,0,0
35403,14,30,34,9,17,23,7
14671,7,22,19,6,15,12,2
10675,35,0,1,28,0,0,2
256,34,7,6,17,2,1,7
6349,21,5,1,9,0,0,4
35479,3,0,0,3,0,0,0
21205,92,134,227,70,116,156,12
6409,4,3,6,4,3,6,5
4220,77,144,137,30,46,56,7
8196,47,383,256,10,36,110,14
12051,2,0,0,2,0,0,1
6760,52,45,39,40,29,22,12
8838,7,8,0,5,3,0,3
2479,0,0,3,0,0,3,0
8859,1,10,8,1,7,8,2
6900,44,1,0,44,0,0,7
23054,242,410,353,240,376,228,42
9593,65,1,1,52,0,0,5
123,476,0,0,267,0,0,2
23189,137,178,127,129,142,95,13
2244,1,11,6,1,11,6,2
26429,34,4,0,24,0,0,0
24243,11,5,4,5,2,1,2
10162,76,90,37,73,82,33,6
18815,2,8,34,0,8,31,4
21896,0,0,4,0,0,4,2
6178,0,6,3,0,6,3,2
36248,0,0,6,0,0,6,0
5164,9,34,19,9,34,19,6
6350,30,14,6,30,14,6,2
2852,33,12,0,26,8,0,6
19485,76,0,0,3,0,0,0
5066,88,9,10,88,9,10,17
10825,118,60,6,73,22,0,10
36337,9,4,1,3,1,0,1
15638,96,6,5,96,6,5,6
41257,0,1,2,0,1,2,0
3505,69,24,1,50,15,0,1
20744,30,14,3,30,14,3,0
2101,24,14,2,22,8,1,0
14680,162,26,15,162,26,15,12
4477,8,49,53,2,35,38,6
20191,0,0,5,0,0,5,2
31615,6,0,0,6,0,0,0
9401,15,2,1,15,2,1,1
36005,26,0,0,25,0,0,0
35100,8,3,1,2,0,0,0
4173,47,8,3,47,8,3,7
21920,14,16,4,7,10,1,2
11570,13,70,91,10,43,45,18
26957,45,8,2,45,8,2,3
17796,29,57,17,16,23,11,2
7371,5,15,15,5,15,15,4
11398,85,0,0,48,0,0,3
31351,28,0,0,21,0,0,4
8843,12,5,0,3,1,0,2
15639,161,18,8,161,18,8,7
17577,15,49,50,10,38,43,9
11806,0,45,0,0,38,0,13
14403,104,16,6,104,16,6,4
19671,10,3,1,0,0,0,0
4517,15,99,61,7,56,36,13
21237,2,17,18,0,10,10,2
7938,4,6,12,4,6,12,4
5782,3,22,28,3,19,25,4
2500,2,11,9,2,11,9,4
28557,540,57,9,540,57,9,15
25393,1,4,9,1,4,7,1
11096,32,6,2,32,6,2,7
31023,0,0,17,0,0,14,5
8998,647,4,1,356,1,0,12
3725,33,0,0,29,0,0,2
3851,21,21,15,21,17,11,5
30116,35,9,1,16,1,0,1
3796,6,43,23,6,40,22,7
4879,8,8,3,8,7,3,2
17857,130,8,14,130,8,14,42
3856,148,8,7,148,8,7,23
4058,18,35,33,11,19,20,6
35282,12,1,4,12,1,4,1
21453,13,4,8,0,0,0,0
23572,20,4,1,20,4,1,9
33340,146,48,2,146,48,2,19
32039,183,14,1,183,14,1,11
9355,334,99,43,18,4,6,14
3719,50,42,1,38,19,0,4
6425,15,33,1,13,23,0,3
37289,12,6,9,12,6,9,2
31973,38,2,0,1,0,0,1
31592,58,0,1,54,0,0,4
23938,3,4,4,3,1,0,1
4662,111,85,13,89,50,0,18
2927,0,15,21,0,15,18,8
3826,1,4,6,1,4,6,1
9920,21,12,4,21,12,4,5
11854,5,18,22,1,12,8,8
5264,21,11,2,17,8,1,3
8903,26,32,3,24,12,2,8
40983,0,0,15,0,0,15,1
22069,4,4,4,4,4,4,2
7162,30,88,103,14,33,60,11
31294,157,2,0,138,0,0,11
24326,27,3,1,27,3,1,3
17681,13,49,104,9,28,44,10
2820,83,0,2,82,0,0,15
10472,19,17,32,18,17,29,5
31056,364,33,5,364,33,5,2
6951,1,3,7,1,3,7,4
8878,18,7,3,10,5,1,2
16679,2,0,1,2,0,0,0
10874,0,88,0,0,67,0,8
27091,100,1,1,59,0,0,1
7575,21,23,28,10,9,15,3
2528,204,4,1,112,0,0,7
6032,11,6,0,4,2,0,3
22702,21,38,35,20,25,24,9
35526,20,10,6,9,2,1,0
2237,97,0,0,62,0,0,4
26697,3,1,4,3,1,4,0
9837,2,15,14,0,13,10,2
23786,1,1,0,1,0,0,0
15021,46,8,10,20,1,0,2
15407,71,17,10,71,17,10,19
29411,29,2,0,25,1,0,2
31378,10,0,0,9,0,0,2
40994,5,17,27,3,10,21,3
16102,1,2,6,1,2,5,1
30823,40,14,2,34,12,0,3
13873,23,5,3,23,5,3,7
3136,7,14,7,6,13,6,5
24886,6,6,7,3,4,3,0
4086,292,132,46,31,13,7,20
11072,283,25,5,233,1,0,21
24139,85,15,8,85,15,8,22
26861,33,7,3,33,7,3,3
29620,10,4,4,10,4,4,2
8804,97,12,9,97,12,9,19
27623,23,3,11,23,3,11,4
5103,1,1,6,1,1,5,3
5406,16,20,11,16,19,7,4
6603,94,34,14,94,34,14,19
19424,20,97,13,17,63,5,10
5197,0,2,5,0,2,5,1
23113,67,77,69,65,68,57,4
19,773,0,0,376,0,0,10
10764,12,20,1,11,15,1,3
33287,17,4,2,12,3,1,13
6819,39,7,7,28,2,5,1
23178,263,385,315,210,240,189,13
30806,0,0,0,0,0,0,0
10173,154,137,10,104,69,0,25
24017,6,1,0,6,1,0,2
23079,98,129,96,97,119,88,21
9539,32,61,65,30,40,65,8
35620,151,30,6,151,30,6,21
6592,7,52,34,5,22,16,8
14610,16,18,3,10,12,1,1
4166,83,19,16,66,14,6,20
26634,408,28,14,408,28,14,14
16237,24,40,29,23,34,21,7
17638,28,0,0,25,0,0,3
39664,2,1,1,2,1,1,1
22809,69,0,0,55,0,0,1
11529,17,91,157,7,36,102,9
24039,126,21,9,126,21,9,4
9582,24,34,21,24,33,14,5
14754,16,9,5,15,5,1,1
12473,5,0,0,5,0,0,3
31622,50,0,0,10,0,0,1
2162,7,14,9,7,14,9,4
5124,3,22,5,3,22,5,1
3450,111,1,0,66,0,0,7
2921,0,1,3,0,1,3,1
23170,471,548,436,346,343,265,28
31067,43,4,4,43,4,4,6
7214,6,29,56,6,29,51,12
15640,44,2,0,44,2,0,3
8818,3,13,8,3,13,7,2
5269,1,13,16,1,13,12,4
19430,29,63,5,21,59,0,1
11387,15,121,126,14,53,51,19
15376,44,4,3,44,4,3,7
4961,69,0,0,69,0,0,3
19166,54,1,0,32,0,0,2
10865,3,95,91,2,40,44,11
11369,53,4,0,46,0,0,3
6620,25,5,3,25,5,3,3
2727,5,1,0,5,1,0,1
6051,6,17,1,6,15,1,2
11723,31,4,2,31,4,2,5
10672,47,37,7,27,21,0,5
5520,4,14,5,4,14,5,1
39168,108,7,2,108,7,2,2
26217,5,2,3,4,1,3,1
373,0,31,0,0,11,0,0
28615,139,34,11,139,34,11,10
30838,267,19,2,267,19,2,15
6538,7,26,6,5,22,4,3
21224,2,4,51,2,4,51,2
6468,35,8,0,29,3,0,8
9079,42,96,24,32,42,4,4
9610,30,68,77,17,51,54,9
9672,1,35,24,1,34,23,4
24463,56,13,3,21,3,2,3
6615,97,13,1,97,13,1,8
3310,20,20,24,20,20,22,5
9074,22,76,33,19,61,15,9
21498,45,95,64,35,64,41,7
6357,162,12,10,161,12,10,25
12501,19,1,2,19,1,2,3
2519,87,14,3,87,14,3,3
5552,16,20,14,16,20,14,1
11102,1,0,0,1,0,0,0
23284,219,462,509,142,206,183,12
7463,39,17,23,31,13,8,6
28490,160,50,23,160,50,23,4
25745,0,0,0,0,0,0,0
16171,6,17,20,5,17,15,8
30065,10,22,19,9,20,19,5
35060,143,170,3,89,82,1,3
20852,1,15,11,0,7,6,1
16001,6,13,22,6,13,17,4
11746,35,5,1,35,5,1,3
2406,48,1,0,33,0,0,3
5017,27,3,0,14,0,0,0
39933,109,55,29,10,1,4,3
25306,3,5,3,2,3,2,4
5457,48,1,0,38,0,0,1
17441,0,0,12,0,0,12,3
29026,746,56,14,746,56,14,3
12539,279,93,25,279,93,25,17
37232,10,4,6,10,4,6,2
3716,21,21,1,10,15,0,5
6346,88,30,4,88,30,4,31
11560,30,41,46,7,25,46,6
4501,6,15,45,0,12,25,3
29752,5,3,0,5,3,0,2
7266,3,2,9,3,2,6,3
8105,12,28,32,6,17,9,4
11112,940,1065,79,380,283,2,78
8331,6,20,18,5,9,14,5
4057,22,53,11,21,34,4,6
2386,69,109,5,52,70,2,16
23568,46,3,0,46,3,0,2
8731,6,15,4,5,15,1,4
9606,109,186,112,87,84,45,9
19515,56,3,6,56,3,6,9
3468,39,32,6,30,26,0,5
23277,56,158,127,51,134,101,6
25761,0,0,0,0,0,0,5
22514,0,0,0,0,0,0,0
24472,121,7,2,69,1,0,2
6408,1,4,6,1,4,4,2
19133,107,6,0,107,6,0,13
19289,15,52,62,15,47,62,11
23573,20,6,0,20,6,0,5
10491,24,0,0,17,0,0,3
31623,58,1,0,47,0,0,0
15976,26,37,38,26,37,38,3
26,477,0,0,211,0,0,1
6269,22,36,26,22,27,26,11
4322,9,29,20,9,29,20,2
11999,0,9,22,0,4,9,10
7255,11,3,8,4,1,4,0
35416,33,0,0,3,0,0,0
32444,3,1,0,3,1,0,0
10480,2,4,6,2,4,5,1
35318,67,16,4,67,16,4,1
6172,9,15,13,9,15,12,4
5538,24,88,60,16,57,32,9
5730,2,4,6,1,3,4,1
6619,120,46,17,120,46,17,29
2108,6,3,1,5,3,0,2
11378,53,157,16,48,85,4,6
23759,2,6,3,1,4,3,0
20736,11,3,2,11,3,2,0
26231,0,0,26,0,0,6,2
31679,73,0,0,61,0,0,0
5404,7,12,14,7,11,14,2
20441,49,8,2,49,8,2,9
8864,1,26,28,1,24,19,5
9518,415,512,14,24,49,0,26
39180,16,9,2,16,8,1,1
14465,20,3,0,9,0,0,0
23163,420,473,414,307,295,246,41
7397,103,17,5,103,16,5,8
35881,179,8,5,179,8,5,1
8214,0,153,0,0,96,0,16
32563,60,0,0,6,0,0,3
6717,18,23,26,14,11,19,4
36409,5,0,1,5,0,0,2
11267,692,190,57,692,190,57,77
4488,109,3,1,96,0,0,10
24466,5,1,2,4,0,0,1
3772,0,34,0,0,27,0,4
4328,32,0,0,12,0,0,0
8551,278,1,0,193,0,0,23
10963,33,93,15,11,37,3,5
4613,81,20,9,81,20,9,13
10131,15,15,29,15,15,29,4
6975,16,6,0,16,5,0,2
11797,6,18,75,3,15,58,17
17449,1,8,14,1,5,7,1
11848,10,25,13,8,11,8,4
8065,375,153,34,375,153,34,76
3414,13,50,44,12,44,39,10
15036,50,7,4,22,1,0,1
24450,82,58,8,4,0,0,2
11626,587,111,15,587,111,15,138
6995,9,15,12,9,13,7,4
6681,7,14,11,7,12,10,8
28689,1475,149,27,1475,149,27,33
9196,276,34,13,276,34,13,19
10686,178,86,7,86,47,0,12
28089,38,11,2,6,1,0,0
15014,21,7,5,2,2,0,1
28797,4,26,24,4,26,15,6
11017,151,0,1,54,0,0,6
39496,162,31,11,162,31,11,15
32216,182,155,105,112,85,81,15
4643,8,30,15,8,16,9,1
3212,14,15,16,14,12,12,0
6353,66,3,5,66,3,5,15
4816,6,15,11,4,12,7,4
5263,28,8,1,26,6,0,5
10281,120,0,0,42,0,0,1
8951,60,194,205,60,194,205,14
5493,47,0,0,38,0,0,2
27708,216,53,11,216,53,11,14
21648,11,9,6,9,6,2,5
6246,125,0,0,110,0,0,12
25326,20,161,164,20,161,164,13
27008,223,53,18,223,53,18,5
7514,190,20,6,190,20,6,6
5687,0,21,8,0,17,7,3
6403,0,6,6,0,3,2,2
3084,32,5,0,32,5,0,3
3341,3,4,7,2,4,6,1
22395,0,0,0,0,0,0,0
24660,28,2,0,18,0,0,3
2792,117,149,179,77,81,104,13
4692,0,5,4,0,5,4,4
26498,348,204,93,348,204,93,177
5896,17,0,0,15,0,0,1
5281,114,1,1,73,0,0,10
20432,4,14,1,4,12,1,1
28733,76,11,3,76,11,3,8
28083,22,9,1,5,2,0,1
31408,48,1,1,33,0,0,0
4208,50,66,65,48,65,53,9
3210,12,30,30,11,22,26,11
29505,7,6,18,7,6,18,2
28741,65,7,1,65,7,1,8
36387,2,2,0,2,2,0,0
21616,10,18,25,2,14,14,10
9001,456,2,1,284,1,0,8
10152,0,46,0,0,44,0,9
5317,12,42,40,11,33,24,7
5796,77,68,76,52,45,65,9
14699,0,4,13,0,3,13,3
25302,4,3,0,3,3,0,1
4653,0,5,21,0,3,21,6
21921,22,8,4,9,4,1,5
13990,178,36,19,178,36,19,41
8657,12,45,26,10,43,21,4
31241,89,0,0,45,0,0,8
27214,329,23,3,329,23,3,39
26408,548,149,39,548,149,39,66
9965,0,1,2,0,1,1,1
7557,27,77,64,12,41,24,11
24295,18,15,4,18,14,3,4
31999,281,23,0,281,23,0,6
15535,32,5,0,24,1,0,4
7306,4,13,14,3,13,14,8
8866,8,39,25,3,28,15,5
33910,1,3,10,1,2,6,1
9367,3,2,10,1,1,7,4
27140,18,24,28,0,1,0,1
9235,94,27,11,94,27,11,9
30879,107,43,13,2,0,0,2
14561,23,22,8,17,13,6,4
8233,3,26,52,3,19,38,8
9453,39,0,3,39,0,3,7
8808,59,13,1,59,13,1,10
20663,170,20,9,170,20,9,30
17001,28,8,3,28,8,3,5
36539,53,0,0,41,0,0,7
3229,19,29,19,15,18,10,6
4978,8,16,39,8,15,27,7
32639,177,29,12,177,29,12,2
23169,388,490,363,292,299,219,27
11270,38,126,116,13,32,68,18
39688,31,7,1,31,7,1,4
9268,15,4,2,15,4,2,3
36499,4,9,4,3,9,4,2
4519,5,10,9,3,7,4,2
8188,159,2,1,142,0,0,14
2589,73,109,46,36,77,21,4
13568,19,50,63,19,50,63,9
25260,74,164,137,66,135,102,7
25082,3,3,4,2,2,4,1
39834,2,3,1,1,0,0,0
4754,274,63,34,274,63,34,71
4612,75,41,9,75,41,9,13
2544,50,164,114,24,87,62,18
4637,37,132,90,25,88,48,13
9,1077,0,0,454,0,0,23
35071,241,59,9,241,59,9,24
2894,6,1,0,6,1,0,1
30785,0,10,0,0,4,0,2
7446,8,12,4,8,11,3,1
31479,23,0,0,15,0,0,2
17745,3,4,6,3,4,1,0
17841,6,0,2,6,0,2,2
6132,175,26,17,175,26,17,48
24889,5,6,3,4,4,2,1
23944,196,216,135,185,143,103,13
3309,1,4,9,1,4,8,5
26354,170,27,11,170,27,11,14
35435,93,37,28,93,37,28,10
