25044,7,2,0,5,9,3,9,4,3,4,0,0,0,3
3123,88,47,41,0,102,19,92,98,52,32,2,2,0,55
8964,93,93,0,0,94,44,93,94,0,0,2,52,38,18
7249,8,0,5,3,11,0,4,4,7,1,0,0,0,7
6176,11,1,2,8,11,6,11,10,8,1,2,0,0,7
9354,136,107,20,9,165,60,153,165,10,36,61,25,3,112
31324,45,45,0,0,48,7,45,48,0,0,16,28,1,22
9818,27,5,7,15,60,21,59,60,16,9,2,0,0,4
6966,13,2,5,6,23,5,22,20,10,1,2,0,0,14
4622,9,0,2,7,18,2,16,18,5,1,1,0,0,2
15874,17,2,4,11,18,10,17,17,4,7,5,1,0,10
21978,12,4,7,1,13,5,12,13,1,4,6,1,0,12
28075,68,37,26,5,120,1,84,89,50,14,4,0,0,79
31341,12,12,0,0,15,11,15,15,2,3,5,1,1,9
11942,33,4,20,9,34,6,28,34,11,17,3,2,0,19
25344,12,3,5,4,12,0,8,12,6,4,1,1,0,5
4507,29,3,14,12,31,8,28,31,5,12,11,1,0,1
16815,25,5,11,9,29,2,19,27,15,9,1,0,0,24
23463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7942,27,0,27,0,28,15,27,28,2,15,9,1,0,18
32125,48,48,0,0,48,4,37,48,0,3,23,21,0,1
3305,7,0,0,7,7,1,7,5,5,1,1,0,0,0
10089,34,0,34,0,34,29,34,34,0,0,15,19,0,17
5622,29,20,6,3,34,14,32,34,10,13,5,1,0,18
2526,21,4,12,5,26,2,24,26,12,6,2,1,0,10
6037,10,5,4,1,16,6,15,16,3,4,3,0,0,14
6766,4,0,0,4,12,6,12,12,1,1,2,0,0,1
32466,22,18,4,0,26,23,26,23,9,11,2,0,0,11
26386,93,71,13,9,145,87,129,111,55,29,8,1,0,10
11154,35,32,3,0,51,25,50,51,3,16,14,2,0,50
34956,6,0,0,6,6,5,6,6,1,1,3,1,0,0
11407,28,3,12,13,35,2,22,26,15,12,0,1,0,15
11381,21,2,11,8,23,5,21,22,9,7,4,1,0,1
11584,20,0,13,7,33,4,22,33,14,4,2,0,0,19
16143,22,2,8,12,28,3,25,28,7,10,3,2,0,2
7381,12,2,9,1,25,5,20,25,7,5,0,0,0,6
4549,15,15,0,0,16,2,12,11,0,1,7,6,1,7
2884,323,303,16,4,347,67,315,347,145,128,40,10,0,81
9776,14,1,6,7,18,2,11,17,5,6,3,0,0,15
23489,1,1,0,0,3,2,3,3,1,0,0,0,0,0
7355,13,1,4,8,14,0,13,14,8,4,1,0,0,0
17288,8,0,3,5,12,2,10,11,2,5,1,0,0,0
36058,29,29,0,0,35,7,35,35,0,19,9,1,0,31
8089,8,1,3,4,9,1,9,9,7,1,0,0,0,1
34,17,17,0,0,19,14,19,19,0,5,10,2,0,4
2705,87,40,43,4,94,51,90,94,31,45,10,1,0,30
17470,23,6,8,9,29,11,27,28,11,6,6,0,0,9
2369,8,5,3,0,18,3,15,11,4,4,0,0,0,9
2875,17,17,0,0,32,9,25,16,5,4,5,3,0,6
23058,108,61,23,24,201,34,142,201,58,36,13,1,0,178
9332,28,22,4,2,62,13,43,41,20,7,0,1,0,40
16514,68,47,18,3,137,13,108,77,44,17,5,2,0,74
5771,26,2,12,12,28,9,23,27,17,6,3,0,0,18
35884,35,32,3,0,58,5,48,49,9,13,6,6,1,29
10934,15,1,7,7,18,2,17,18,12,2,1,0,0,13
24723,14,8,6,0,14,2,13,14,3,4,5,1,1,13
7099,60,60,0,0,99,22,84,57,15,24,17,4,0,31
8065,193,138,41,14,296,14,220,264,114,52,21,6,0,167
9073,24,24,0,0,34,11,21,33,0,7,14,3,0,21
30912,12,5,7,0,17,5,14,17,0,4,7,1,0,17
14703,9,8,1,0,21,2,17,15,6,1,2,0,0,11
7728,32,8,15,9,34,8,30,34,7,15,7,3,0,24
15152,12,12,0,0,16,7,15,14,2,6,2,2,0,6
24986,16,10,3,3,34,13,27,34,4,6,5,1,0,27
39665,14,14,0,0,14,0,14,14,6,5,3,0,0,2
24864,1,0,0,1,6,4,6,6,0,0,1,0,0,4
22439,8,0,0,8,8,0,0,0,6,2,0,0,0,2
12755,16,4,1,11,16,7,13,13,1,7,5,3,0,16
39345,49,31,18,0,54,2,46,53,20,25,3,1,0,27
5201,8,0,4,4,8,2,8,8,4,1,2,1,0,0
9835,16,16,0,0,16,12,16,15,1,4,5,6,0,10
26114,5,4,1,0,7,3,5,3,1,2,2,0,0,3
13598,16,1,8,7,16,10,16,16,5,5,5,1,0,1
29186,84,83,1,0,101,14,87,101,14,28,24,13,4,57
31613,25,25,0,0,25,12,21,25,0,3,14,8,0,18
11553,27,1,13,13,33,2,31,33,16,10,1,0,0,22
4355,10,5,4,1,18,2,15,9,9,0,1,0,0,3
22411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32579,5,1,1,3,6,5,6,6,0,2,3,0,0,0
7636,63,62,1,0,65,9,61,65,14,25,22,2,0,51
2528,93,93,0,0,95,37,80,95,0,0,35,52,6,37
28902,8,1,1,6,10,7,9,9,7,1,0,0,0,5
11116,40,40,0,0,42,7,40,42,0,1,16,19,4,27
2387,5,2,3,0,8,1,6,5,2,3,0,0,0,4
23411,15,2,5,8,15,7,15,15,2,8,5,0,0,12
11981,20,13,7,0,28,9,28,24,7,7,5,1,0,7
6257,20,9,10,1,22,6,22,22,3,11,6,0,0,18
41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40401,1,0,1,0,1,1,1,1,1,0,0,0,0,0
9787,18,4,8,6,20,8,19,20,9,6,3,0,0,1
10304,25,21,3,1,39,17,36,31,11,9,3,2,0,12
5523,29,15,9,5,32,13,29,32,12,12,5,0,0,28
6034,13,12,1,0,16,6,15,16,1,6,6,0,0,4
5626,9,6,3,0,34,9,30,32,3,3,3,0,0,28
3644,2,0,0,2,15,9,15,15,0,0,1,0,0,9
37568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994,34,15,19,0,40,19,33,40,5,20,6,3,0,0
11760,25,3,6,16,28,14,28,28,9,10,4,2,0,1
11218,19,19,0,0,20,4,20,20,0,1,13,5,0,20
26660,22,12,4,6,34,2,24,18,17,3,2,0,0,30
29386,9,9,0,0,80,26,76,80,1,2,4,2,0,66
2041,15,3,4,8,16,6,16,16,10,2,2,1,0,5
7083,4,3,1,0,10,5,6,5,0,2,2,0,0,5
26525,6,1,3,2,12,2,12,12,3,2,1,0,0,2
5265,43,25,17,1,52,9,44,51,18,17,7,1,0,7
35715,19,19,0,0,20,4,20,20,0,2,8,9,0,5
9570,30,30,0,0,33,5,32,29,0,4,15,11,0,4
27793,74,70,4,0,80,2,70,80,15,36,16,6,1,67
32218,27,27,0,0,30,1,28,30,5,16,4,2,0,22
8046,13,11,0,2,23,7,20,18,3,1,6,3,0,13
10674,13,5,4,4,15,1,14,12,8,3,2,0,0,12
23713,17,9,4,4,41,27,38,36,6,8,2,1,0,39
8082,11,7,2,2,14,5,13,13,4,3,3,1,0,4
6995,27,13,10,4,27,4,24,27,6,11,9,1,0,24
25134,12,2,2,8,16,3,14,12,6,6,0,0,0,12
36008,10,2,2,6,13,2,10,13,6,4,0,0,0,1
15416,36,25,9,2,92,18,69,46,26,7,2,1,0,73
11336,34,17,17,0,59,21,55,59,24,10,0,0,0,13
2977,23,5,9,9,30,3,26,30,10,11,1,1,0,20
3103,11,1,6,4,13,2,13,9,6,4,1,0,0,7
33208,15,4,3,8,15,3,12,15,6,5,3,1,0,4
11588,14,0,2,12,21,6,19,20,7,5,2,0,0,1
16694,8,8,0,0,10,0,10,10,0,0,3,5,0,8
4666,23,0,23,0,24,11,24,24,0,8,10,3,2,13
35727,23,13,10,0,29,2,24,29,3,9,9,2,0,24
7947,25,8,7,10,32,1,27,32,11,10,4,0,0,20
22458,4,0,2,2,5,0,0,0,4,0,0,0,0,3
11391,96,96,0,0,96,61,93,96,0,0,10,65,21,19
4002,6,2,0,4,9,8,9,8,2,1,2,1,0,4
9357,34,10,9,15,58,16,46,27,22,9,3,0,0,52
31304,19,19,0,0,20,10,19,19,1,10,7,1,0,9
22934,1,0,1,0,1,1,1,1,0,1,0,0,0,0
2220,22,19,3,0,31,8,28,31,11,5,5,0,0,17
2759,16,4,7,5,23,6,21,23,8,6,2,0,0,7
13068,13,1,5,7,14,9,14,13,5,8,0,0,0,0
23169,68,21,39,8,100,20,76,100,16,34,13,5,0,91
23044,51,12,26,13,77,7,62,77,18,20,12,1,0,68
7166,5,1,3,1,17,3,14,15,4,0,1,0,0,4
7388,23,1,14,8,25,19,25,22,12,8,3,0,0,21
7679,14,1,7,6,21,3,19,19,7,6,1,0,0,6
11593,18,1,8,9,22,5,22,22,11,6,1,0,0,0
37511,9,7,2,0,11,0,11,11,6,1,2,0,0,2
2059,30,6,7,17,35,6,28,32,16,7,7,0,0,21
24889,47,16,18,13,78,48,72,64,19,17,8,2,1,67
29850,39,39,0,0,39,2,39,39,0,2,16,19,2,37
35436,8,5,2,1,18,1,11,3,5,2,1,0,0,14
3325,15,0,12,3,19,7,19,18,5,9,1,0,0,1
2955,17,0,6,11,18,6,16,18,7,5,5,0,0,12
5644,23,3,10,10,26,4,24,24,17,3,2,1,0,21
22905,2,0,2,0,2,2,2,2,0,1,1,0,0,0
11585,26,1,12,13,34,7,24,31,15,9,1,1,0,18
31486,20,20,0,0,21,13,20,20,2,4,12,2,0,13
15839,1,0,0,1,2,1,2,1,0,1,0,0,0,1
5768,5,1,1,3,6,1,6,6,2,1,2,0,0,0
39120,85,57,16,12,158,12,112,73,63,18,4,0,0,66
29076,15,7,5,3,37,12,27,37,4,6,2,3,0,37
26034,17,14,2,1,70,19,46,70,2,10,4,1,0,66
39928,9,1,3,5,11,3,8,8,4,3,2,0,0,0
173,80,80,0,0,80,49,78,75,17,41,21,1,0,8
5082,47,41,6,0,78,59,73,77,18,23,3,3,0,44
12124,90,90,0,0,99,93,95,99,16,34,32,8,0,73
24312,14,4,8,2,14,1,12,14,4,7,2,1,0,12
28078,8,8,0,0,27,11,23,21,0,3,5,0,0,15
18981,26,24,2,0,26,11,25,26,1,2,12,11,0,7
7627,26,5,6,15,27,6,22,27,15,9,2,0,0,5
6129,17,15,1,1,29,12,20,18,7,4,6,0,0,15
10777,5,1,1,3,11,0,11,9,3,2,0,0,0,7
11360,17,12,5,0,31,13,26,20,9,8,0,0,0,9
35117,2,2,0,0,2,2,2,2,0,1,1,0,0,1
21608,14,9,5,0,15,5,14,15,1,4,2,6,1,13
22399,8,0,1,7,8,0,0,0,7,1,0,0,0,2
11101,25,18,6,1,50,2,33,30,17,7,1,0,0,39
6281,27,9,17,1,41,2,32,32,11,10,5,1,0,25
21173,9,8,0,1,12,4,12,12,2,4,2,1,0,5
39562,42,28,13,1,43,35,43,37,20,15,6,1,0,8
2998,6,1,2,3,8,4,7,6,2,0,3,1,0,0
39092,1,0,1,0,1,1,1,1,0,0,0,1,0,1
4434,5,1,1,3,31,15,31,31,2,2,1,0,0,19
23801,95,67,19,9,169,106,128,119,61,25,8,1,0,62
4655,25,2,9,14,32,1,25,31,11,8,5,1,0,14
9584,25,10,11,4,33,5,28,33,12,8,5,0,0,27
27517,8,5,1,2,9,9,9,9,2,2,2,2,0,8
6684,23,9,11,3,23,10,21,22,12,8,3,0,0,18
21644,12,5,5,2,19,11,16,11,3,8,1,0,0,17
28743,28,25,2,1,38,2,34,37,10,13,5,0,0,32
3929,36,36,0,0,40,29,40,40,2,7,18,9,0,31
2168,47,29,17,1,55,41,45,54,21,17,9,0,0,32
84,43,43,0,0,43,32,43,43,0,9,26,8,0,31
29492,5,1,1,3,5,2,3,2,3,1,1,0,0,1
25258,43,24,11,8,118,21,87,118,15,17,10,1,0,104
9934,53,43,8,2,78,26,70,68,25,21,7,0,0,22
10668,22,6,6,10,31,10,30,31,11,9,2,0,0,13
11482,338,332,6,0,428,118,337,426,164,138,32,3,1,156
23786,6,2,4,0,13,11,13,11,3,2,1,0,0,13
10491,26,26,0,0,26,12,26,26,0,8,11,6,1,5
21612,19,11,5,3,20,10,20,20,8,7,4,0,0,8
28746,29,29,0,0,30,13,30,30,1,7,12,8,1,15
18645,46,33,11,2,62,12,54,59,19,15,10,2,0,55
26342,7,7,0,0,12,3,11,12,1,2,4,0,0,1
6424,24,4,12,8,32,13,28,28,18,6,0,0,0,16
5765,10,1,5,4,14,4,14,13,6,1,1,2,0,0
27826,4,3,0,1,6,2,6,4,3,0,1,0,0,0
11665,9,3,1,5,9,8,9,9,3,3,2,1,0,2
11233,11,3,3,5,18,1,8,17,8,0,1,2,0,12
15198,48,18,22,8,88,4,66,66,34,11,1,2,0,79
16013,2,0,1,1,2,0,2,0,2,0,0,0,0,1
5328,8,1,4,3,8,6,8,8,3,3,2,0,0,5
31624,24,24,0,0,25,7,22,25,0,0,2,20,2,17
11800,20,5,10,5,23,1,21,22,7,10,2,0,0,13
9387,7,5,2,0,20,7,14,9,6,1,0,0,0,9
39123,6,5,1,0,9,5,8,7,0,4,2,0,0,6
7989,17,1,5,11,17,9,16,17,9,7,1,0,0,2
9160,19,5,7,7,33,16,33,32,4,9,6,0,0,6
19521,12,2,3,7,17,1,16,16,4,6,1,1,0,6
16150,5,0,3,2,6,0,4,5,3,1,1,0,0,0
19167,21,21,0,0,28,3,19,28,2,0,6,10,3,21
26406,6,6,0,0,6,6,6,6,0,4,1,0,1,5
10459,17,11,6,0,34,6,31,21,11,3,3,0,0,9
11885,37,37,0,0,37,18,37,37,0,0,15,19,3,23
8187,47,47,0,0,49,14,45,49,0,0,1,25,21,34
31637,24,24,0,0,24,22,24,24,0,1,18,5,0,14
18936,8,1,2,5,17,4,15,15,4,2,0,2,0,4
8829,8,6,2,0,13,0,11,11,0,6,2,0,0,1
7129,142,57,85,0,178,16,163,178,32,74,30,5,1,100
24035,23,21,1,1,57,19,49,49,7,8,4,4,0,46
25863,2,0,2,0,2,1,2,2,0,0,1,1,0,0
10307,46,30,8,8,86,11,69,48,29,9,7,1,0,65
26350,2,2,0,0,11,5,7,5,0,2,0,0,0,8
4725,42,39,3,0,97,9,84,65,12,20,6,4,0,53
8262,150,135,15,0,178,25,150,172,42,63,35,10,0,142
5609,16,5,4,7,24,5,22,22,2,11,3,0,0,5
32024,23,21,1,1,38,2,35,38,5,5,10,3,0,31
9321,127,127,0,0,196,10,153,195,26,56,32,13,0,51
11894,28,2,12,14,29,7,28,28,19,8,1,0,0,12
9455,15,14,1,0,35,11,27,21,6,4,5,0,0,27
28592,46,26,20,0,56,19,55,56,8,24,12,2,0,22
24867,1,0,1,0,3,3,3,3,1,0,0,0,0,0
39312,12,10,2,0,18,17,18,17,4,6,1,1,0,5
27816,53,48,3,2,79,0,58,67,17,17,13,5,1,44
26897,5,2,3,0,6,2,6,6,0,3,1,1,0,3
20510,5,4,0,1,8,4,7,5,2,1,2,0,0,6
2587,34,5,20,9,50,2,40,44,16,14,4,0,0,25
21832,1,1,0,0,4,4,4,4,1,0,0,0,0,2
26220,13,10,2,1,15,1,15,15,3,6,2,2,0,12
2995,10,4,5,1,13,8,13,11,5,5,0,0,0,5
7413,8,2,2,4,16,15,16,16,4,2,2,0,0,2
9414,28,20,6,2,50,6,40,40,15,8,5,0,0,40
9316,196,163,26,7,248,24,206,247,99,67,23,6,1,184
47,9,0,9,0,9,3,9,9,0,0,7,2,0,0
3769,20,1,5,14,21,9,19,21,4,10,5,1,0,0
39324,14,14,0,0,27,1,24,24,3,5,3,2,1,6
9484,10,1,2,7,23,0,9,8,8,2,0,0,0,15
8682,11,0,10,1,22,5,21,22,8,3,0,0,0,6
7022,186,148,27,11,247,35,222,219,73,68,31,11,2,161
36234,197,192,3,2,306,145,275,273,51,83,50,12,0,166
7327,23,23,0,0,27,6,26,23,1,5,10,7,0,7
2580,11,0,11,0,12,6,10,10,1,3,3,1,3,9
35286,35,35,0,0,42,3,37,42,0,10,17,8,0,35
36356,8,0,2,6,8,4,7,4,5,3,0,0,0,2
36269,6,4,2,0,6,1,5,6,2,2,2,0,0,2
8299,24,15,6,3,31,14,28,31,9,14,0,1,0,18
5143,10,1,5,4,14,3,14,14,6,4,0,0,0,2
8522,5,5,0,0,7,0,6,7,1,3,1,0,0,4
27810,24,22,2,0,32,1,27,27,13,10,1,0,0,18
18090,1,1,0,0,38,18,38,38,0,0,0,1,0,28
26039,16,16,0,0,30,10,24,30,0,6,9,1,0,30
7617,21,9,3,9,26,3,23,24,4,9,4,4,0,12
39249,31,30,0,1,51,4,40,43,5,15,9,2,0,29
17298,14,1,5,8,15,4,13,14,10,2,1,1,0,1
26107,104,96,8,0,117,88,112,109,33,42,26,3,0,49
9319,294,254,34,6,330,56,303,330,71,123,84,15,0,123
2613,23,1,8,14,26,4,24,25,9,11,3,0,0,1
30185,1,0,0,1,3,0,3,2,1,0,0,0,0,0
9297,19,19,0,0,29,6,26,22,3,8,5,1,2,27
23756,3,2,1,0,15,4,7,4,3,0,0,0,0,13
40654,16,0,9,7,24,3,22,17,7,5,2,2,0,22
31691,12,11,1,0,16,14,16,15,9,2,1,0,0,4
14504,9,1,3,5,9,1,7,6,3,4,2,0,0,3
7341,15,0,9,6,20,7,17,14,12,1,1,1,0,0
10338,16,0,10,6,20,1,18,20,11,4,1,0,0,4
3847,34,4,15,15,35,4,27,35,18,9,7,0,0,13
24657,51,38,13,0,56,31,56,56,7,27,13,4,0,7
28930,7,7,0,0,23,3,17,12,0,2,5,0,0,12
8235,48,48,0,0,48,21,43,48,0,4,26,16,2,13
7453,5,0,3,2,7,5,6,6,2,1,2,0,0,1
30124,1,0,0,1,8,3,7,6,0,1,0,0,0,2
8147,49,41,8,0,67,10,54,67,32,10,4,3,0,30
26832,26,19,5,2,36,4,33,17,18,5,2,1,0,30
9041,25,3,11,11,39,7,34,36,11,7,6,1,0,39
25368,63,42,20,1,77,77,77,77,21,26,11,4,1,39
28456,12,12,0,0,16,7,15,11,1,2,1,7,1,10
18653,7,2,4,1,13,6,12,8,6,0,1,0,0,6
36034,33,23,5,5,40,1,40,40,21,8,3,0,1,18
29752,7,4,1,2,20,5,19,20,2,0,3,1,0,9
24043,14,14,0,0,21,11,18,15,7,2,4,1,0,14
5258,12,3,0,9,14,2,14,12,6,4,2,0,0,1
10729,21,2,8,11,24,6,19,22,11,9,1,0,0,14
5097,11,1,8,2,15,3,12,11,9,2,0,0,0,9
33625,5,0,0,5,16,0,12,16,5,0,0,0,0,5
25943,10,10,0,0,19,4,16,19,1,5,2,2,0,18
2152,16,2,4,10,18,9,16,13,10,4,1,1,0,1
39052,1,1,0,0,1,0,0,0,0,0,1,0,0,0
31196,24,22,2,0,31,13,30,31,8,13,2,0,1,27
10791,14,1,3,10,15,7,13,12,8,4,2,0,0,4
9109,30,4,6,20,31,2,25,31,18,7,5,0,0,10
7368,28,1,4,23,35,14,27,32,10,12,5,1,0,6
4530,106,56,50,0,116,31,108,116,5,30,56,15,0,69
17332,31,31,0,0,75,20,66,75,0,1,9,20,1,54
11345,10,7,2,1,13,3,11,13,3,4,3,0,0,2
2406,15,15,0,0,31,6,29,23,3,6,5,1,0,12
20975,19,19,0,0,33,1,28,21,0,7,11,1,0,30
11135,26,12,13,1,38,3,28,38,14,11,1,0,0,33
23942,155,105,29,21,285,55,234,285,59,54,32,9,0,231
13894,7,7,0,0,9,1,9,9,4,1,1,1,0,7
11753,37,9,16,12,38,8,38,38,17,15,3,1,0,15
11682,17,5,7,5,22,2,21,18,9,7,0,1,0,9
3240,58,26,32,0,78,43,74,78,14,25,15,4,0,17
10914,182,181,1,0,274,21,199,273,8,70,77,25,1,205
40004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32878,23,18,2,3,30,5,29,28,8,9,5,1,0,9
24450,14,14,0,0,15,11,15,15,0,0,8,3,3,12
31625,29,29,0,0,31,19,31,31,6,13,9,0,1,14
2741,64,43,14,7,95,43,81,70,27,26,9,2,0,74
11960,33,4,18,11,37,12,27,36,18,13,2,0,0,22
24107,14,8,2,4,14,2,13,14,1,4,6,3,0,8
25216,13,0,0,13,14,10,14,14,4,7,2,0,0,0
28998,257,237,20,0,297,39,266,297,37,112,79,24,5,225
10794,8,0,3,5,8,8,8,8,5,2,1,0,0,0
39112,8,6,2,0,15,0,13,8,5,3,0,0,0,8
31217,2,0,0,2,2,2,2,2,2,0,0,0,0,0
17762,4,0,3,1,5,1,4,5,4,0,0,0,0,0
40424,3,2,1,0,4,0,4,4,0,1,2,0,0,4
7940,37,4,7,26,50,16,48,41,16,12,7,2,0,2
9353,86,82,2,2,99,38,90,99,0,0,24,59,3,72
32567,21,21,0,0,21,0,21,21,0,0,0,18,3,16
11832,20,20,0,0,21,9,21,21,1,7,6,5,1,14
5314,6,2,3,1,13,5,13,12,2,1,3,0,0,3
12652,24,3,3,18,31,8,30,31,4,6,8,6,0,28
6309,17,10,2,5,31,6,27,30,5,10,1,1,0,20
2902,12,2,2,8,15,3,13,11,7,5,0,0,0,15
10444,99,59,18,22,128,13,106,94,50,38,8,2,0,100
2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,11,5,6,0,14,4,14,13,10,0,1,0,0,7
4310,11,1,8,2,13,3,11,11,7,3,1,0,0,7
23141,57,16,27,14,75,29,54,75,17,21,17,2,0,67
6052,24,13,11,0,32,3,30,32,6,12,5,1,0,11
2318,16,1,12,3,25,3,19,22,5,7,3,1,0,20
8021,8,4,3,1,18,3,15,16,5,2,1,0,0,10
28186,3,0,2,1,15,0,5,0,3,0,0,0,0,8
5486,7,1,1,5,7,5,7,6,2,2,2,1,0,3
32262,11,6,5,0,16,15,15,15,5,2,2,2,0,6
3742,4,1,1,2,5,1,5,5,3,0,1,0,0,1
9595,27,14,7,6,36,7,31,36,2,19,4,2,0,30
33532,617,592,25,0,672,112,610,672,12,49,225,284,43,425
23243,32,12,10,10,60,5,40,60,10,12,9,1,0,53
3737,11,0,3,8,12,4,12,12,4,7,0,0,0,0
7723,11,3,4,4,17,9,16,15,3,7,1,0,0,11
39885,5,2,2,1,5,4,5,5,4,0,1,0,0,0
19207,22,22,0,0,32,19,29,32,0,2,9,8,2,27
10854,25,1,11,13,30,0,22,30,13,9,3,0,0,15
21634,9,6,1,2,17,4,15,17,3,2,4,0,0,9
35887,15,15,0,0,21,10,21,19,0,4,7,4,0,8
14524,14,0,3,11,17,10,13,17,4,4,6,0,0,3
9901,114,60,54,0,131,10,116,128,37,57,16,4,0,73
6212,10,2,1,7,14,5,13,12,7,2,1,0,0,12
11764,22,4,7,11,28,10,26,28,12,5,2,3,0,4
2315,95,95,0,0,96,24,79,96,0,12,57,25,1,37
4490,26,7,13,6,34,7,32,34,5,13,7,1,0,22
2454,14,1,4,9,18,6,17,18,6,5,2,1,0,2
25441,30,30,0,0,36,2,27,31,2,14,12,2,0,31
26338,11,11,0,0,13,5,13,13,0,0,6,5,0,3
25385,54,47,5,2,70,28,67,61,31,15,7,1,0,26
10776,18,1,7,10,18,6,18,18,7,9,2,0,0,6
30131,16,13,2,1,34,3,31,16,5,5,2,4,0,16
15253,62,62,0,0,75,20,71,75,0,1,16,38,6,60
3905,18,2,0,16,19,11,18,17,8,5,3,2,0,0
10015,51,25,26,0,56,25,49,56,30,17,3,1,0,34
30873,4,4,0,0,9,4,6,5,0,0,2,1,1,7
26389,18,11,4,3,33,8,25,21,14,2,2,0,0,21
26156,258,250,8,0,272,157,272,272,2,41,130,80,5,124
29713,20,17,2,1,34,4,25,32,10,6,4,0,0,24
4399,9,8,1,0,23,10,16,14,4,3,1,1,0,17
7746,9,9,0,0,24,10,18,14,5,1,3,0,0,8
39670,19,16,2,1,24,0,11,24,12,5,2,0,0,21
5891,3,3,0,0,4,3,4,4,0,1,2,0,0,2
33213,16,3,10,3,18,0,17,18,7,8,1,0,0,12
10061,23,2,14,7,30,1,19,23,15,6,1,0,0,19
2745,25,22,1,2,74,42,61,53,7,11,5,2,0,44
19262,8,0,2,6,14,9,14,13,4,3,1,0,0,2
27743,21,19,2,0,36,2,28,16,15,6,0,0,0,26
15410,106,106,0,0,215,19,166,215,92,12,1,1,0,52
4335,26,13,13,0,29,4,25,29,3,7,12,4,0,25
24011,5,5,0,0,36,3,28,33,1,2,2,0,0,22
10,79,79,0,0,87,64,87,87,1,24,39,15,0,12
30944,4,4,0,0,4,4,4,4,1,2,1,0,0,0
10494,12,0,7,5,14,7,13,14,3,5,3,1,0,0
30909,18,18,0,0,18,10,17,18,0,0,7,10,1,5
2828,33,21,12,0,37,27,35,36,3,10,14,5,1,11
29588,4,2,2,0,9,2,6,9,4,0,0,0,0,6
7828,8,3,4,1,12,3,6,5,7,0,1,0,0,5
41997,17,0,0,17,21,16,21,19,1,7,6,3,0,15
11963,10,1,3,6,11,1,10,11,2,5,2,1,0,0
10602,34,14,20,0,38,19,38,37,8,20,5,1,0,2
23143,52,23,21,8,93,9,52,93,17,25,10,0,0,72
36387,1,0,1,0,4,0,4,1,1,0,0,0,0,1
6998,29,7,7,15,32,14,31,32,8,14,5,1,0,3
31284,2,2,0,0,3,1,2,2,0,1,1,0,0,0
7977,15,9,5,1,21,6,16,20,7,4,3,1,0,15
9294,22,22,0,0,25,5,23,25,0,0,3,12,7,23
5312,99,50,46,3,110,87,107,110,18,59,22,0,0,70
31678,15,15,0,0,24,6,20,24,0,0,6,8,1,6
2142,34,14,8,12,47,38,45,42,16,13,5,0,0,11
4979,9,1,5,3,13,1,12,10,7,2,0,0,0,0
30052,14,8,6,0,19,5,14,14,6,6,2,0,0,11
9161,71,30,28,13,96,48,82,96,13,38,15,5,0,78
20852,7,0,6,1,8,3,8,6,3,2,2,0,0,0
4732,313,260,31,22,491,127,451,491,81,126,78,26,2,425
26469,18,14,4,0,23,20,21,20,6,8,4,0,0,6
3,71,71,0,0,73,27,68,73,0,0,17,47,7,37
6868,47,9,4,34,61,23,57,61,15,24,7,1,0,30
32676,18,18,0,0,20,1,15,20,0,2,11,4,1,11
8874,12,3,7,2,15,0,13,12,9,3,0,0,0,4
9025,38,38,0,0,39,11,29,39,2,12,22,2,0,6
22583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33212,13,2,4,7,16,0,10,15,5,6,2,0,0,10
4555,156,85,55,16,297,49,245,266,81,52,20,2,1,181
31058,12,11,1,0,24,0,17,24,2,4,5,1,0,13
9837,16,2,6,8,19,3,15,15,10,4,1,1,0,3
5808,6,1,1,4,12,3,12,11,4,1,1,0,0,10
5751,5,0,1,4,6,0,6,6,3,1,1,0,0,0
9179,23,1,6,16,23,3,17,22,13,8,2,0,0,0
11789,6,1,5,0,11,3,10,7,0,4,1,1,0,10
10099,17,6,7,4,22,9,21,20,4,7,6,0,0,11
39074,14,14,0,0,15,7,15,15,0,0,3,10,1,8
9278,22,19,0,3,44,11,22,14,14,6,2,0,0,25
14855,27,3,7,17,31,4,24,29,13,12,2,0,0,12
10435,18,4,8,6,21,7,19,19,8,9,1,0,0,8
28013,136,133,3,0,145,42,123,145,26,69,31,9,1,96
5511,16,4,7,5,24,10,23,22,8,7,1,0,0,21
19982,14,1,6,7,15,3,12,15,6,8,0,0,0,4
39380,7,6,1,0,15,6,14,15,0,4,3,0,0,6
7903,23,6,6,11,25,8,20,20,3,13,5,2,0,6
13533,8,1,4,3,13,6,12,13,2,3,2,1,0,8
2945,29,21,7,1,39,11,38,36,12,13,3,1,0,7
31352,10,10,0,0,12,5,12,12,1,5,2,2,0,4
3945,11,1,7,3,13,3,12,13,7,2,1,1,0,0
21913,13,9,4,0,15,5,11,15,7,5,1,0,0,11
6951,9,1,2,6,11,3,10,6,3,4,1,1,0,0
36286,15,13,2,0,25,9,22,18,5,4,6,0,0,5
10590,14,1,7,6,19,5,18,19,8,6,0,0,0,4
16850,28,23,4,1,35,11,33,35,2,10,12,4,0,17
